paidwork,lwage,men,malay,chinese,indian,age,agesq,gexpr,gexprsq,yprim,ysec,fail,urban,unearn,househ,amtland,unearnx
0,0,0,0,1,0,53,28.09,47,22.09,0,0,0,1,0,2.7,0,1
1,-.0038535693,0,0,1,0,31,9.6099997,19,3.6099999,6,0,0,1,0,0,0,1
1,1.1874682,0,0,1,0,27,7.29,7,.49000001,6,8,0,1,0,2.5,0,0
0,0,0,0,1,0,64,40.959999,58,33.639999,0,0,0,1,0,2.5,0,0
1,.40161154,0,0,1,0,31,9.6099997,16,2.5599999,6,3,1,1,0,2.5,0,0
1,.95165789,0,1,0,0,24,5.7600002,7,.49000001,6,5,1,0,.015799999,0,0,0
0,0,0,1,0,0,46,21.16,37,13.69,3,0,0,0,.015799999,0,0,0
1,.99944854,0,1,0,0,28,7.8400002,11,1.21,6,5,1,0,.015799999,0,0,0
1,.66397578,0,1,0,0,26,6.7600002,9,.81,6,5,0,0,.015799999,0,0,0
1,.32963803,0,0,1,0,20,4,5,.25,6,3,1,0,0,1,0,1
0,0,0,0,1,0,43,18.49,37,13.69,0,0,0,0,0,1,0,1
1,.21928999,0,0,1,0,22,4.8400002,7,.49000001,6,3,1,0,0,1,0,1
0,0,0,0,1,0,19,3.6099999,4,.16,6,3,1,0,0,1,0,1
0,0,0,0,1,0,18,3.24,2,.039999999,6,4,0,0,0,1,0,1
0,0,0,0,1,0,15,2.25,2,.039999999,6,1,0,0,0,1,0,1
0,0,0,1,0,0,27,7.29,12,1.4400001,6,3,0,0,0,2.5,0,1
0,0,0,1,0,0,46,21.16,34,11.56,6,0,0,0,0,2.5,0,1
0,0,0,1,0,0,19,3.6099999,4,.16,6,3,1,0,0,2.5,0,1
1,.75828648,0,1,0,0,28,7.8400002,16,2.5599999,6,0,0,0,0,0,0,0
0,0,0,1,0,0,56,31.360001,46,21.16,4,0,0,0,0,0,0,0
1,.82282501,0,1,0,0,27,7.29,12,1.4400001,6,3,1,0,0,0,0,0
0,0,0,1,0,0,16,2.5599999,1,.0099999998,6,3,0,0,0,0,0,0
0,0,0,1,0,0,24,5.7600002,7,.49000001,6,5,1,0,0,0,0,0
0,0,0,1,0,0,37,13.69,20,4,6,5,0,0,0,0,0,0
0,0,0,1,0,0,33,10.89,18,3.24,6,3,1,0,0,0,0,1
0,0,0,1,0,0,58,33.639999,52,27.040001,0,0,0,0,.18000001,2.5,0,0
0,0,0,1,0,0,20,4,3,.090000004,6,5,0,0,.18000001,2.5,0,0
1,1.1085521,0,1,0,0,31,9.6099997,16,2.5599999,6,3,0,0,0,0,0,1
1,.90574819,0,0,1,0,30,9,15,2.25,6,3,1,0,0,2.5,0,0
0,0,0,0,1,0,63,39.689999,51,26.01,6,0,0,0,0,2.5,0,0
0,0,0,0,0,1,30,9,15,2.25,6,3,1,0,0,2.5,0,1
0,0,0,0,0,1,47,22.09,41,16.809999,0,0,0,0,0,2.5,0,1
1,.91243714,0,1,0,0,28,7.8400002,9,.81,6,7,0,0,.17,0,0,0
1,.24746086,0,0,1,0,43,18.49,37,13.69,0,0,0,0,0,.30000001,0,0
1,-.15800425,0,0,1,0,50,25,43,18.49,1,0,0,0,0,.30000001,0,0
0,0,0,1,0,0,54,29.16,48,23.040001,0,0,0,0,0,.16,.80000001,0
0,0,0,1,0,0,46,21.16,39,15.21,1,0,0,0,0,.16,0,1
0,0,0,1,0,0,18,3.24,1,.0099999998,6,5,1,0,0,.16,0,1
0,0,0,1,0,0,36,12.96,24,5.7600002,6,0,0,0,0,.16,1,0
0,0,0,1,0,0,50,25,44,19.360001,0,0,0,0,0,.16,.80000001,0
0,0,0,1,0,0,24,5.7600002,7,.49000001,6,5,0,0,0,.16,.80000001,0
0,0,0,1,0,0,22,4.8400002,10,1,6,0,0,0,0,.16,.80000001,0
0,0,0,1,0,0,46,21.16,40,16,0,0,0,0,0,.16,.079999998,0
0,0,0,1,0,0,24,5.7600002,13,1.6900001,5,0,0,0,0,.16,.079999998,0
0,0,0,1,0,0,22,4.8400002,7,.49000001,6,3,0,0,0,.16,1,0
0,0,0,1,0,0,25,6.25,9,.81,6,4,0,0,.059999999,.30000001,.69999999,0
0,0,0,1,0,0,56,31.360001,50,25,0,0,0,0,.059999999,.30000001,.69999999,0
1,1.9702275,0,1,0,0,29,8.4099998,9,.81,6,8,0,0,0,0,0,1
0,0,0,1,0,0,24,5.7600002,7,.49000001,6,5,0,0,0,0,0,1
0,0,0,1,0,0,24,5.7600002,7,.49000001,6,5,0,0,.02,0,0,0
1,1.1692476,0,1,0,0,19,3.6099999,2,.039999999,6,5,0,0,.02,0,0,0
0,0,0,1,0,0,30,9,13,1.6900001,6,5,0,0,0,0,0,1
0,0,0,0,0,1,26,6.7600002,16,2.5599999,4,0,0,0,0,0,0,1
0,0,0,1,0,0,27,7.29,12,1.4400001,6,3,0,0,0,0,0,1
0,0,0,1,0,0,31,9.6099997,19,3.6099999,6,0,0,0,0,0,.2,0
0,0,0,1,0,0,38,14.44,29,8.4099998,3,0,0,0,0,0,1,0
0,0,0,1,0,0,15,2.25,0,0,6,3,1,0,0,0,1,0
0,0,0,1,0,0,15,2.25,0,0,6,3,1,0,0,0,1,0
0,0,0,1,0,0,18,3.24,1,.0099999998,6,5,0,0,0,0,1,0
0,0,0,1,0,0,25,6.25,8,.63999999,6,5,0,0,0,0,0,1
0,0,0,1,0,0,19,3.6099999,8,.63999999,5,0,0,0,0,0,0,1
1,.21928999,0,0,0,1,33,10.89,24,5.7600002,3,0,0,0,0,0,0,0
0,0,0,0,0,1,56,31.360001,50,25,0,0,0,0,0,0,0,0
1,.48384964,0,0,0,1,36,12.96,27,7.29,3,0,0,0,0,0,0,0
0,0,0,0,0,1,17,2.8900001,2,.039999999,6,3,1,0,0,0,0,0
1,.60907727,0,0,0,1,35,12.25,26,6.7600002,3,0,0,0,0,0,0,1
0,0,0,0,0,1,29,8.4099998,12,1.4400001,6,5,0,0,0,0,0,0
0,0,0,0,0,1,20,4,5,.25,6,3,1,0,0,.25,0,1
0,0,0,0,0,1,15,2.25,1,.0099999998,6,2,0,0,0,.25,0,1
0,0,0,0,0,1,62,38.439999,53,28.09,3,0,0,0,0,.25,0,1
1,-.15985782,0,0,0,1,33,10.89,24,5.7600002,3,0,0,0,0,.25,0,0
0,0,0,0,0,1,62,38.439999,56,31.360001,0,0,0,0,0,.25,0,0
0,0,0,0,0,1,33,10.89,16,2.5599999,6,5,0,0,0,.25,0,0
0,0,0,0,0,1,22,4.8400002,7,.49000001,6,3,1,0,0,.25,0,0
0,0,0,0,0,1,18,3.24,3,.090000004,6,3,1,0,0,.25,0,0
0,0,0,0,0,1,44,19.360001,32,10.24,6,0,0,0,0,.25,0,1
0,0,0,0,0,1,40,16,31,9.6099997,3,0,0,0,.096000001,0,0,0
0,0,0,0,0,1,15,2.25,1,.0099999998,6,2,0,0,.096000001,0,0,0
0,0,0,0,0,1,22,4.8400002,8,.63999999,6,2,0,0,0,.25,0,0
1,.12967782,0,0,0,1,51,26.01,40,16,5,0,0,0,0,.25,0,0
1,.22017847,0,0,0,1,27,7.29,21,4.4099998,0,0,0,0,0,0,0,1
0,0,0,0,0,1,60,36,54,29.16,0,0,0,0,0,0,0,1
0,0,0,0,0,1,21,4.4099998,9,.81,6,0,0,0,0,0,0,1
0,0,0,0,0,1,26,6.7600002,14,1.96,6,0,0,0,0,0,0,1
0,0,0,0,0,1,30,9,22,4.8400002,2,0,0,0,0,0,0,1
1,.78645736,0,0,0,1,54,29.16,48,23.040001,0,0,0,0,0,0,0,1
0,0,0,0,0,1,16,2.5599999,2,.039999999,6,2,0,0,0,0,0,1
1,.09523733,0,0,0,1,29,8.4099998,18,3.24,5,0,0,0,0,0,0,1
0,0,0,0,0,1,47,22.09,41,16.809999,0,0,0,0,0,0,0,1
0,0,0,0,0,1,16,2.5599999,1,.0099999998,6,3,0,0,0,0,0,1
0,0,0,0,1,0,36,12.96,21,4.4099998,6,3,1,0,0,0,0,1
0,0,0,0,0,1,46,21.16,32,10.24,6,2,0,0,0,.25,0,0
0,0,0,0,1,0,60,36,54,29.16,0,0,0,1,0,1,0,0
0,0,0,0,1,0,30,9,11,1.21,6,7,0,1,0,1,0,0
0,0,0,0,0,1,26,6.7600002,11,1.21,6,3,1,1,.0027000001,1,0,0
0,0,0,0,0,1,59,34.810001,53,28.09,0,0,0,1,.0027000001,1,0,0
0,0,0,0,0,1,43,18.49,26,6.7600002,6,5,0,1,.0027000001,1,0,0
1,.035367142,0,0,0,1,38,14.44,23,5.29,6,3,1,1,.0027000001,1,0,0
1,-.055146866,0,0,0,1,32,10.24,17,2.8900001,6,3,1,1,.0027000001,1,0,0
1,.1202586,0,0,1,0,22,4.8400002,3,.090000004,6,7,1,1,0,0,0,1
0,0,0,0,1,0,58,33.639999,50,25,2,0,0,1,0,0,0,1
0,0,0,0,1,0,20,4,5,.25,6,3,1,1,0,0,0,1
0,0,0,0,1,0,47,22.09,39,15.21,2,0,0,1,0,0,0,0
0,0,0,0,1,0,20,4,8,.63999999,6,0,0,1,0,0,0,0
0,0,0,0,1,0,21,4.4099998,7,.49000001,6,2,0,1,0,0,0,0
0,0,0,0,1,0,17,2.8900001,3,.090000004,6,2,0,1,0,0,0,0
0,0,0,0,1,0,16,2.5599999,4,.16,6,0,0,1,0,0,0,0
1,-.66882986,0,0,1,0,20,4,5,.25,6,3,0,1,0,0,0,1
0,0,0,0,1,0,30,9,15,2.25,6,3,1,1,0,0,0,1
1,-.43463647,0,0,1,0,19,3.6099999,7,.49000001,6,0,0,1,0,0,0,1
1,-.44568631,0,0,0,1,30,9,18,3.24,6,0,0,1,0,0,0,1
1,-.30592439,0,0,0,1,32,10.24,18,3.24,6,2,0,1,0,0,0,1
0,0,0,0,0,1,42,17.639999,32,10.24,4,0,0,0,0,.12,.1,0
0,0,0,0,0,1,15,2.25,0,0,6,3,1,0,0,.12,.1,0
0,0,0,0,0,1,35,12.25,23,5.29,6,0,0,0,0,.12,.1,0
0,0,0,0,0,1,41,16.809999,35,12.25,0,0,0,0,0,.12,0,1
0,0,0,0,0,1,64,40.959999,58,33.639999,0,0,0,0,0,.12,0,1
1,.40161154,0,0,0,1,53,28.09,47,22.09,0,0,0,0,0,.12,0,0
0,0,0,0,0,1,22,4.8400002,16,2.5599999,0,0,0,0,.12,0,0,0
0,0,0,0,0,1,15,2.25,2,.039999999,6,1,0,0,.12,0,0,0
0,0,0,0,0,1,38,14.44,26,6.7600002,6,0,0,0,.12,0,0,0
1,.45988044,0,0,0,1,25,6.25,19,3.6099999,0,0,0,0,0,0,0,0
1,-.73782277,0,0,0,1,40,16,28,7.8400002,6,0,0,0,0,.12,0,0
0,0,0,0,0,1,34,11.56,22,4.8400002,6,0,0,0,0,.12,0,0
1,.36078954,0,0,0,1,25,6.25,19,3.6099999,0,0,0,0,0,0,0,0
0,0,0,0,1,0,61,37.209999,53,28.09,2,0,0,0,0,0,0,0
0,0,0,0,0,1,31,9.6099997,19,3.6099999,6,0,0,0,0,0,0,1
0,0,0,0,0,1,58,33.639999,52,27.040001,0,0,0,0,0,0,0,1
0,0,0,0,0,1,62,38.439999,56,31.360001,0,0,0,0,0,0,0,1
0,0,0,0,0,1,31,9.6099997,19,3.6099999,6,0,0,0,0,0,0,1
0,0,0,0,1,0,52,27.040001,44,19.360001,2,0,0,0,0,.12,0,1
0,0,0,0,0,1,53,28.09,47,22.09,0,0,0,0,0,.12,.050000001,0
0,0,0,1,0,0,37,13.69,25,6.25,6,0,0,0,0,.12,0,1
0,0,0,1,0,0,18,3.24,1,.0099999998,6,5,0,0,0,.12,0,1
0,0,0,1,0,0,36,12.96,21,4.4099998,6,3,0,0,.081500001,.12,.1,0
0,0,0,0,0,1,25,6.25,10,1,6,3,1,0,0,.12,0,1
0,0,0,1,0,0,29,8.4099998,12,1.4400001,6,5,0,0,.0011,.12,0,0
0,0,0,0,0,1,18,3.24,1,.0099999998,6,5,0,0,0,0,0,0
0,0,0,0,0,1,44,19.360001,35,12.25,3,0,0,0,0,0,0,0
0,0,0,0,0,1,16,2.5599999,2,.039999999,6,2,0,0,0,0,0,0
0,0,0,1,0,0,35,12.25,18,3.24,6,5,0,0,0,.12,1.2,0
0,0,0,0,0,1,31,9.6099997,16,2.5599999,6,3,0,0,0,.12,0,1
0,0,0,1,0,0,24,5.7600002,9,.81,6,3,1,0,0,0,0,1
0,0,0,1,0,0,28,7.8400002,11,1.21,6,5,0,0,0,0,0,1
0,0,0,1,0,0,24,5.7600002,7,.49000001,6,5,0,0,0,0,0,1
0,0,0,1,0,0,50,25,44,19.360001,0,0,0,0,0,0,0,1
0,0,0,1,0,0,27,7.29,10,1,6,5,0,0,0,0,0,1
1,.18637317,0,1,0,0,28,7.8400002,11,1.21,6,5,0,0,0,0,0,1
0,0,0,1,0,0,15,2.25,1,.0099999998,6,2,0,0,0,0,0,1
1,.98939818,0,1,0,0,25,6.25,8,.63999999,6,5,0,0,0,0,0,1
0,0,0,1,0,0,29,8.4099998,12,1.4400001,6,5,0,0,0,0,0,1
0,0,0,1,0,0,27,7.29,10,1,6,5,0,0,0,0,0,1
0,0,0,1,0,0,36,12.96,24,5.7600002,6,0,0,0,0,0,0,1
0,0,0,1,0,0,26,6.7600002,14,1.96,6,0,0,0,0,0,0,1
1,.83239448,0,1,0,0,26,6.7600002,9,.81,6,5,0,0,0,0,0,1
0,0,0,1,0,0,25,6.25,8,.63999999,6,5,0,0,0,0,0,1
1,.34881335,0,1,0,0,28,7.8400002,11,1.21,6,5,0,0,0,0,0,1
1,1.225137,0,1,0,0,27,7.29,10,1,6,5,1,0,.0080000004,0,0,0
0,0,0,1,0,0,31,9.6099997,16,2.5599999,6,3,1,0,.02,0,0,0
0,0,0,1,0,0,32,10.24,20,4,6,0,0,0,.0015,0,0,0
0,0,0,1,0,0,31,9.6099997,15,2.25,6,4,0,0,0,0,0,1
0,0,0,1,0,0,26,6.7600002,7,.49000001,6,7,0,0,.012,0,0,0
0,0,0,1,0,0,25,6.25,10,1,6,3,0,0,0,0,0,1
0,0,0,1,0,0,28,7.8400002,11,1.21,6,5,0,0,0,0,0,1
0,0,0,1,0,0,23,5.29,8,.63999999,6,3,1,0,0,0,0,1
0,0,0,1,0,0,28,7.8400002,13,1.6900001,6,3,0,0,0,0,0,1
0,0,0,1,0,0,23,5.29,6,.36000001,6,5,0,0,0,0,0,1
0,0,0,1,0,0,22,4.8400002,5,.25,6,5,0,0,0,0,0,1
0,0,0,1,0,0,20,4,5,.25,6,3,1,0,0,0,0,1
0,0,0,1,0,0,25,6.25,8,.63999999,6,5,0,0,0,0,0,0
0,0,0,0,0,1,38,14.44,16,2.5599999,6,10,0,0,0,0,.2,0
0,0,0,1,0,0,26,6.7600002,9,.81,6,5,0,0,.0099999998,0,1,0
0,0,0,1,0,0,23,5.29,6,.36000001,6,5,0,0,.0040000002,0,0,0
0,0,0,1,0,0,22,4.8400002,5,.25,6,5,0,0,.00079999998,0,0,0
0,0,0,1,0,0,41,16.809999,32,10.24,3,0,0,0,0,0,0,1
0,0,0,0,0,1,40,16,23,5.29,6,5,0,0,.36000001,0,0,0
0,0,0,1,0,0,39,15.21,27,7.29,6,0,0,0,0,0,0,1
0,0,0,1,0,0,29,8.4099998,14,1.96,6,3,1,0,0,0,.40000001,0
1,1.2489094,0,1,0,0,30,9,13,1.6900001,6,5,0,0,.050000001,0,.2,0
0,0,0,1,0,0,23,5.29,4,.16,6,7,0,0,0,0,0,1
1,1.2199218,0,1,0,0,26,6.7600002,9,.81,6,5,0,0,0,0,0,1
1,.59717834,0,1,0,0,19,3.6099999,4,.16,6,3,0,0,0,0,0,1
0,0,0,1,0,0,28,7.8400002,13,1.6900001,6,3,0,0,.0099999998,0,0,0
0,0,0,1,0,0,37,13.69,22,4.8400002,6,3,1,0,.0099999998,0,0,0
0,0,0,1,0,0,28,7.8400002,11,1.21,6,5,1,0,0,0,0,1
1,1.4868008,0,1,0,0,25,6.25,6,.36000001,6,7,0,0,0,0,0,1
1,1.4312309,0,1,0,0,32,10.24,15,2.25,6,5,0,0,.47999999,0,0,0
0,0,0,1,0,0,32,10.24,17,2.8900001,6,3,1,0,0,0,0,1
0,0,0,1,0,0,25,6.25,8,.63999999,6,5,0,0,.00069999998,0,0,0
0,0,0,1,0,0,34,11.56,19,3.6099999,6,3,1,0,0,0,0,1
0,0,0,1,0,0,20,4,5,.25,6,3,0,0,0,0,0,0
0,0,0,1,0,0,29,8.4099998,17,2.8900001,6,0,0,0,0,0,0,1
1,1.1339794,0,0,0,1,25,6.25,5,.25,6,8,0,0,.0060000001,0,0,0
0,0,0,1,0,0,22,4.8400002,5,.25,6,5,0,0,.1008,0,0,0
1,1.883216,0,1,0,0,25,6.25,8,.63999999,6,5,0,0,.00019999999,0,0,0
0,0,0,0,0,1,24,5.7600002,10,1,6,2,0,0,.022,0,.30000001,0
1,1.7260305,0,0,0,1,17,2.8900001,8,.63999999,3,0,0,0,.022,0,.30000001,0
0,0,0,1,0,0,27,7.29,10,1,6,5,0,0,0,0,0,1
0,0,0,1,0,0,29,8.4099998,12,1.4400001,6,5,1,0,0,0,0,0
0,0,0,1,0,0,25,6.25,8,.63999999,6,5,0,0,0,0,0,1
0,0,0,1,0,0,26,6.7600002,11,1.21,6,3,0,0,0,0,0,0
0,0,0,1,0,0,27,7.29,15,2.25,6,0,0,0,0,0,0,1
0,0,0,1,0,0,23,5.29,6,.36000001,6,5,1,0,0,0,0,1
0,0,0,1,0,0,23,5.29,8,.63999999,6,3,0,0,.0038000001,0,0,0
0,0,0,1,0,0,20,4,3,.090000004,6,5,0,0,0,0,0,1
0,0,0,1,0,0,21,4.4099998,4,.16,6,5,0,0,0,0,0,1
0,0,0,1,0,0,26,6.7600002,11,1.21,6,3,0,0,0,0,0,1
0,0,0,1,0,0,22,4.8400002,5,.25,6,5,0,0,0,0,.07,0
0,0,0,1,0,0,17,2.8900001,2,.039999999,6,3,1,0,0,0,.07,0
0,0,0,1,0,0,28,7.8400002,11,1.21,6,5,1,0,0,0,0,1
0,0,0,1,0,0,21,4.4099998,4,.16,6,5,0,0,0,0,0,1
0,0,0,1,0,0,22,4.8400002,10,1,6,0,0,0,0,0,0,1
0,0,0,1,0,0,19,3.6099999,7,.49000001,6,0,0,0,0,0,0,1
0,0,0,1,0,0,35,12.25,23,5.29,6,0,0,0,.0040000002,0,.1,0
0,0,0,1,0,0,26,6.7600002,11,1.21,6,3,1,0,0,0,0,1
0,0,0,1,0,0,34,11.56,22,4.8400002,6,0,0,0,0,0,0,1
0,0,0,1,0,0,35,12.25,23,5.29,6,0,0,0,0,0,0,1
0,0,0,1,0,0,16,2.5599999,1,.0099999998,6,3,1,0,0,0,0,1
1,1.369862,0,1,0,0,33,10.89,16,2.5599999,6,5,0,0,.36000001,0,0,0
0,0,0,1,0,0,27,7.29,10,1,6,5,0,0,0,0,0,1
0,0,0,1,0,0,30,9,24,5.7600002,0,0,0,0,0,0,0,1
0,0,0,1,0,0,16,2.5599999,1,.0099999998,6,3,1,0,0,0,0,1
0,0,0,1,0,0,32,10.24,17,2.8900001,6,3,0,0,0,0,0,0
1,1.5765969,0,1,0,0,33,10.89,16,2.5599999,6,5,0,0,0,0,0,1
0,0,0,0,0,1,30,9,20,4,4,0,0,0,0,0,0,1
0,0,0,1,0,0,20,4,5,.25,6,3,1,0,0,0,0,1
0,0,0,0,1,0,26,6.7600002,9,.81,6,5,0,0,0,0,0,1
1,-1.0742949,0,1,0,0,43,18.49,34,11.56,3,0,0,0,0,0,0,0
0,0,0,1,0,0,16,2.5599999,1,.0099999998,6,3,0,0,0,0,0,0
0,0,0,1,0,0,34,11.56,24,5.7600002,4,0,0,0,0,0,0,0
0,0,0,1,0,0,22,4.8400002,7,.49000001,6,3,1,0,0,0,0,1
0,0,0,1,0,0,24,5.7600002,9,.81,6,3,0,0,0,0,0,1
1,1.1304768,0,1,0,0,28,7.8400002,9,.81,6,7,0,0,0,0,0,1
0,0,0,1,0,0,28,7.8400002,11,1.21,6,5,0,0,.0049999999,0,0,0
0,0,0,0,0,1,26,6.7600002,11,1.21,6,3,1,0,0,0,0,1
0,0,0,1,0,0,26,6.7600002,9,.81,6,5,0,0,0,0,0,1
0,0,0,0,0,1,23,5.29,8,.63999999,6,3,1,0,0,0,0,0
0,0,0,1,0,0,33,10.89,18,3.24,6,3,1,0,0,0,.1,0
0,0,0,1,0,0,24,5.7600002,7,.49000001,6,5,0,0,0,0,0,1
0,0,0,1,0,0,34,11.56,19,3.6099999,6,3,1,0,0,0,0,1
0,0,0,0,0,1,36,12.96,24,5.7600002,6,0,0,0,0,0,0,1
0,0,0,1,0,0,36,12.96,21,4.4099998,6,3,0,0,0,0,.40000001,0
0,0,0,0,1,0,30,9,13,1.6900001,6,5,0,0,0,0,0,1
0,0,0,0,0,1,37,13.69,22,4.8400002,6,3,1,0,0,0,0,0
0,0,0,1,0,0,22,4.8400002,7,.49000001,6,3,0,0,0,0,0,0
0,0,0,1,0,0,22,4.8400002,5,.25,6,5,0,0,.029999999,0,0,0
0,0,0,1,0,0,34,11.56,22,4.8400002,6,0,0,0,0,0,0,1
0,0,0,1,0,0,28,7.8400002,19,3.6099999,3,0,0,0,.14,0,0,0
0,0,0,1,0,0,25,6.25,8,.63999999,6,5,0,0,0,0,0,1
0,0,0,1,0,0,24,5.7600002,9,.81,6,3,0,0,0,0,0,1
0,0,0,0,0,1,35,12.25,23,5.29,6,0,0,0,0,0,0,0
0,0,0,1,0,0,26,6.7600002,11,1.21,6,3,0,0,0,0,0,1
0,0,0,1,0,0,25,6.25,10,1,6,3,1,0,0,0,.1,0
0,0,0,1,0,0,27,7.29,12,1.4400001,6,3,0,0,0,0,0,1
0,0,0,1,0,0,20,4,3,.090000004,6,5,0,0,0,0,0,1
0,0,0,1,0,0,25,6.25,8,.63999999,6,5,0,0,0,0,0,1
0,0,0,1,0,0,25,6.25,8,.63999999,6,5,0,0,0,0,0,1
1,-.73782277,0,1,0,0,30,9,15,2.25,6,3,1,0,0,0,0,0
0,0,0,1,0,0,30,9,15,2.25,6,3,1,0,.23999999,0,0,0
0,0,0,1,0,0,24,5.7600002,10,1,6,2,0,0,0,0,0,1
1,.33261865,0,1,0,0,29,8.4099998,12,1.4400001,6,5,0,0,0,0,0,0
0,0,0,1,0,0,33,10.89,21,4.4099998,6,0,0,0,0,0,0,1
0,0,0,1,0,0,24,5.7600002,7,.49000001,6,5,1,0,.0024000001,0,.029999999,0
0,0,0,1,0,0,34,11.56,22,4.8400002,6,0,0,0,0,0,0,1
0,0,0,0,0,1,28,7.8400002,13,1.6900001,6,3,0,0,0,0,0,1
0,0,0,0,1,0,24,5.7600002,12,1.4400001,6,0,0,1,0,.30000001,0,0
0,0,0,0,1,0,60,36,54,29.16,0,0,0,1,0,.30000001,0,0
0,0,0,0,1,0,29,8.4099998,17,2.8900001,6,0,0,1,.059999999,.30000001,0,0
0,0,0,0,1,0,59,34.810001,53,28.09,0,0,0,1,.059999999,.30000001,0,0
0,0,0,0,1,0,49,24.01,43,18.49,0,0,0,1,0,.30000001,0,1
0,0,0,0,1,0,35,12.25,29,8.4099998,0,0,0,1,0,.30000001,0,0
0,0,0,0,1,0,56,31.360001,50,25,0,0,0,1,0,.30000001,0,0
0,0,0,0,1,0,24,5.7600002,9,.81,6,3,1,1,0,.30000001,0,1
0,0,0,0,1,0,63,39.689999,57,32.490002,0,0,0,1,0,.30000001,0,1
0,0,0,0,1,0,24,5.7600002,15,2.25,3,0,0,1,0,.30000001,0,1
0,0,0,0,1,0,39,15.21,30,9,3,0,0,1,0,.30000001,0,0
0,0,0,0,1,0,15,2.25,1,.0099999998,6,2,0,1,0,.30000001,0,0
0,0,0,0,1,0,29,8.4099998,17,2.8900001,6,0,0,1,0,0,0,1
0,0,0,1,0,0,34,11.56,22,4.8400002,6,0,0,0,0,0,.40000001,0
0,0,0,1,0,0,30,9,13,1.6900001,6,5,0,0,0,.60000002,0,1
0,0,0,1,0,0,29,8.4099998,15,2.25,6,2,0,0,0,.60000002,0,1
0,0,0,1,0,0,24,5.7600002,9,.81,6,3,0,0,0,0,0,1
0,0,0,1,0,0,22,4.8400002,2,.039999999,6,8,0,0,0,.60000002,0,1
0,0,0,1,0,0,23,5.29,8,.63999999,6,3,1,0,0,0,0,1
0,0,0,0,1,0,19,3.6099999,3,.090000004,6,4,0,1,0,.55000001,0,1
0,0,0,0,1,0,50,25,44,19.360001,0,0,0,1,0,.55000001,0,1
0,0,0,0,1,0,31,9.6099997,24,5.7600002,1,0,0,1,0,.55000001,0,1
0,0,0,0,1,0,33,10.89,21,4.4099998,6,0,0,1,0,.55000001,0,0
1,.024317307,0,0,1,0,20,4,5,.25,6,3,0,1,0,.55000001,0,0
0,0,0,0,1,0,46,21.16,34,11.56,6,0,0,1,0,.55000001,0,0
0,0,0,0,1,0,18,3.24,2,.039999999,6,4,0,1,0,.55000001,0,0
1,1.1229296,0,0,1,0,41,16.809999,32,10.24,3,0,0,1,0,.55000001,0,0
0,0,0,0,1,0,17,2.8900001,1,.0099999998,6,4,0,1,0,.55000001,0,0
0,0,0,0,1,0,15,2.25,3,.090000004,6,0,0,1,0,.55000001,0,0
1,-.12163661,0,0,0,1,35,12.25,26,6.7600002,3,0,0,1,0,0,0,1
1,-.3811478,0,0,1,0,35,12.25,24,5.7600002,5,0,0,1,0,0,0,0
0,0,0,0,1,0,42,17.639999,32,10.24,4,0,0,1,0,0,0,0
0,0,0,0,1,0,19,3.6099999,1,.0099999998,6,6,0,1,0,.55000001,0,0
1,.53514296,0,0,1,0,51,26.01,45,20.25,0,0,0,1,0,.55000001,0,0
1,-.15800425,0,0,1,0,39,15.21,32,10.24,1,0,0,1,0,.55000001,0,0
0,0,0,1,0,0,41,16.809999,29,8.4099998,6,0,0,0,0,.2,0,1
0,0,0,1,0,0,16,2.5599999,4,.16,6,0,0,0,0,.2,0,1
0,0,0,1,0,0,45,20.25,35,12.25,4,0,0,0,0,.30000001,0,0
0,0,0,1,0,0,35,12.25,20,4,6,3,0,0,0,.30000001,0,0
0,0,0,1,0,0,52,27.040001,44,19.360001,2,0,0,0,0,.30000001,0,0
0,0,0,1,0,0,49,24.01,37,13.69,6,0,0,0,.12,.30000001,.079999998,0
0,0,0,1,0,0,61,37.209999,46,21.16,6,3,1,0,.07,.30000001,0,0
0,0,0,1,0,0,15,2.25,1,.0099999998,6,2,0,0,.07,.30000001,0,0
0,0,0,1,0,0,47,22.09,35,12.25,6,0,0,0,0,.30000001,.30000001,0
0,0,0,1,0,0,24,5.7600002,9,.81,6,3,1,0,0,0,0,1
0,0,0,1,0,0,34,11.56,22,4.8400002,6,0,0,0,0,0,0,0
1,.55576223,0,1,0,0,27,7.29,10,1,6,5,0,0,.15000001,0,0,0
0,0,0,1,0,0,18,3.24,1,.0099999998,6,5,0,0,.15000001,0,0,0
0,0,0,0,0,1,53,28.09,42,17.639999,5,0,0,0,0,0,0,0
0,0,0,0,0,1,31,9.6099997,19,3.6099999,6,0,0,0,0,0,0,0
0,0,0,0,0,1,21,4.4099998,15,2.25,0,0,0,0,0,0,0,0
0,0,0,1,0,0,38,14.44,26,6.7600002,6,0,0,0,0,.5,0,1
1,-.15800425,0,1,0,0,20,4,3,.090000004,6,5,0,0,0,.5,0,1
0,0,0,0,1,0,22,4.8400002,5,.25,6,5,0,0,0,0,0,0
0,0,0,0,1,0,52,27.040001,46,21.16,0,0,0,0,0,0,0,0
0,0,0,0,1,0,47,22.09,33,10.89,6,2,0,0,0,.5,0,1
0,0,0,0,1,0,19,3.6099999,2,.039999999,6,5,0,0,0,.5,0,1
0,0,0,0,1,0,35,12.25,22,4.8400002,6,1,0,1,0,0,0,1
